0.082,0.0216218,-0.691432,0.0258621,2.25376,-0.000532641,0.00302607,0.00228949,4.0349e-05,0.0432705,0.0100572,0.50035,0.00645347,0.00817738,-0.000722467
0.084,0.0216218,-0.691432,0.0258621,2.25376,-0.000391647,0.00222505,0.00168345,2.96684e-05,0.0432705,0.0100572,0.50035,0,0,0
0.086,0.0216218,-0.691459,0.0258165,2.25376,-0.000287976,-0.00195544,-0.0047959,2.1815e-05,0.0432575,0.0100408,0.500351,-0.0064536,-0.00817718,0.000722038
0.088,0.0216218,-0.691459,0.0258165,2.25376,-0.000211747,-0.00143783,-0.0035264,1.60404e-05,0.0432575,0.0100408,0.500351,0,0,0
0.09,0.0216218,-0.691432,0.0258621,2.25376,-0.000155696,0.0025347,0.00344148,1.17944e-05,0.0432705,0.0100572,0.50035,0.00645404,0.0081781,-0.00072253
0.092,0.0216218,-0.691432,0.0258621,2.25376,-0.000114483,0.00186375,0.0025305,8.67237e-06,0.0432705,0.0100572,0.50035,0,0,0
0.094,0.0216218,-0.691432,0.0258621,2.25376,-8.41784e-05,0.0013704,0.00186066,6.37674e-06,0.0432705,0.0100572,0.50035,0,0,0
0.096,0.0216218,-0.691459,0.0258165,2.25376,-6.18959e-05,-0.00258732,-0.00467141,4.68878e-06,0.0432575,0.0100408,0.500351,-0.00645982,-0.00818505,0.000722734
0.098,0.0216218,-0.691459,0.0258165,2.25376,-4.55117e-05,-0.00190244,-0.00343486,3.44763e-06,0.0432575,0.0100408,0.500351,0,0,0
0.1,0.0216218,-0.691432,0.0258621,2.25376,-3.34645e-05,0.00219609,0.00351386,2.53503e-06,0.0432705,0.0100572,0.50035,0.00645946,0.00818497,-0.000723138
0.102,0.0216218,-0.691459,0.0259077,2.25376,-2.46062e-05,-0.00197845,0.00862033,1.86399e-06,0.0432562,0.010073,0.500351,-0.00712463,0.00788736,0.00045715
0.104,0.0216218,-0.691432,0.0258621,2.25376,-1.80928e-05,0.00213836,0.00030206,1.37058e-06,0.0432705,0.0100572,0.50035,0.00712412,-0.00788713,-0.000457563
0.106,0.0216218,-0.691459,0.0259077,2.25376,-1.33035e-05,-0.00202141,0.00625956,1.00778e-06,0.0432562,0.010073,0.500351,-0.00712564,0.00788848,0.000457215
0.108,0.0216218,-0.691432,0.0258621,2.25376,-9.78202e-06,0.00210675,-0.00143374,7.41014e-07,0.0432705,0.0100572,0.50035,0.00712405,-0.00788706,-0.000457559
0.11,0.0216218,-0.691432,0.0258621,2.25376,-7.19266e-06,0.00154908,-0.00105422,5.44864e-07,0.0432705,0.0100572,0.50035,0,0,0
0.112,0.0216218,-0.691459,0.0258165,2.25376,-5.28872e-06,-0.00245388,-0.00681125,4.00635e-07,0.0432575,0.0100408,0.500351,-0.00645612,-0.00818037,0.00072232
0.114,0.0216218,-0.691459,0.0258165,2.25376,-3.88877e-06,-0.00180433,-0.00500827,2.94585e-07,0.0432575,0.0100408,0.500351,0,0,0
0.116,0.0216218,-0.691432,0.0258621,2.25376,-2.85939e-06,0.00226691,0.00235472,2.16606e-07,0.0432705,0.0100572,0.50035,0.00645708,0.00818196,-0.000722871
0.118,0.0216218,-0.691432,0.0258621,2.25367,-2.10249e-06,0.00166684,0.00173141,-0.0112779,0.0432663,0.0100575,0.50038,-0.00205461,0.000167442,0.0153194
0.12,0.0216218,-0.691432,0.0258621,2.25367,-1.54595e-06,0.00122562,0.00127309,-0.00829255,0.0432663,0.0100575,0.50038,0,0,0
0.122,0.0216218,-0.691432,0.0258621,2.25376,-1.13673e-06,0.000901191,0.000936099,0.00518135,0.0432705,0.0100572,0.50035,0.00205345,-0.000167511,-0.0153206
0.124,0.0216218,-0.691432,0.0258621,2.25376,-8.35829e-07,0.000662641,0.000688308,0.00380981,0.0432705,0.0100572,0.50035,0,0,0
0.126,0.0216218,-0.691432,0.0258621,2.25376,-6.1458e-07,0.000487236,0.000506109,0.00280133,0.0432705,0.0100572,0.50035,0,0,0
0.128,0.0216218,-0.691432,0.0258621,2.25376,-4.51897e-07,0.000358262,0.000372139,0.0020598,0.0432705,0.0100572,0.50035,0,0,0
0.13,0.0216218,-0.691432,0.0258621,2.25376,-3.32277e-07,0.000263428,0.000273632,0.00151456,0.0432705,0.0100572,0.50035,0,0,0
0.132,0.0216218,-0.691432,0.0258621,2.25376,-2.44321e-07,0.000193697,0.0002012,0.00111365,0.0432705,0.0100572,0.50035,0,0,0
0.134,0.0216218,-0.691459,0.0258165,2.25376,-1.79648e-07,-0.00345109,-0.00588916,0.000818859,0.0432575,0.0100408,0.500351,-0.00645721,-0.00818175,0.000722442
0.136,0.0216218,-0.691432,0.0258621,2.25376,-1.32094e-07,0.00105563,0.0017063,0.000602102,0.0432705,0.0100572,0.50035,0.00645633,0.008181,-0.000722787
0.138,0.0216218,-0.691432,0.0258621,2.25376,-9.71281e-08,0.000776197,0.00125463,0.000442722,0.0432705,0.0100572,0.50035,0,0,0
0.14,0.0216218,-0.691432,0.0258621,2.25376,-7.14177e-08,0.000570733,0.000922522,0.000325531,0.0432705,0.0100572,0.50035,0,0,0
0.142,0.0216218,-0.691432,0.0258621,2.25376,-5.2513e-08,0.000419656,0.000678325,0.000239361,0.0432705,0.0100572,0.50035,0,0,0
0.144,0.0216218,-0.691459,0.0258165,2.25376,-3.86125e-08,-0.00328446,-0.00553752,0.000176001,0.0432575,0.0100408,0.500351,-0.00645634,-0.00818065,0.000722345
0.146,0.0216218,-0.691459,0.0258165,2.25376,-2.83916e-08,-0.00241505,-0.00407171,0.000129412,0.0432575,0.0100408,0.500351,0,0,0
0.148,0.0216218,-0.691432,0.0258621,2.25376,-2.08761e-08,0.00181762,0.00304298,9.51561e-05,0.0432705,0.0100572,0.50035,0.00645667,0.00818144,-0.000722826
0.15,0.0216218,-0.691459,0.0258165,2.25367,-1.53501e-08,-0.00225739,-0.00380022,-0.0112108,0.0432534,0.0100412,0.500382,-0.00851377,-0.00801584,0.0160456
0.152,0.0216218,-0.691432,0.0258621,2.25376,-1.12868e-08,0.00193501,0.00324507,0.0030406,0.0432705,0.0100572,0.50035,0.00851367,0.00801719,-0.0160506
0.154,0.0216218,-0.691432,0.0258621,2.25376,-8.29915e-09,0.0014228,0.00238608,0.00223574,0.0432705,0.0100572,0.50035,0,0,0
0.156,0.0216218,-0.691432,0.0258621,2.25376,-6.10232e-09,0.00104618,0.00175447,0.00164393,0.0432705,0.0100572,0.50035,0,0,0
0.158,0.0216218,-0.691432,0.0258621,2.25376,-4.487e-09,0.000769247,0.00129005,0.00120877,0.0432705,0.0100572,0.50035,0,0,0
0.16,0.0216218,-0.691459,0.0258165,2.25376,-3.29926e-09,-0.00302999,-0.00509205,0.0008888,0.0432575,0.0100408,0.500351,-0.00646097,-0.00818651,0.000722862
0.162,0.0216218,-0.691459,0.0258165,2.25376,-2.42593e-09,-0.00222793,-0.00374415,0.00065353,0.0432575,0.0100408,0.500351,0,0,0
0.164,0.0216218,-0.691432,0.0258621,2.25376,-1.78377e-09,0.00195624,0.00328557,0.000480537,0.0432705,0.0100572,0.50035,0.00645854,0.0081838,-0.000723034
0.166,0.0216218,-0.691432,0.0258621,2.25376,-1.3116e-09,0.00143841,0.00241586,0.000353336,0.0432705,0.0100572,0.50035,0,0,0
0.168,0.0216218,-0.691459,0.0258165,2.25376,-9.64409e-10,-0.00253548,-0.00426008,0.000259806,0.0432575,0.0100408,0.500351,-0.00645652,-0.00818087,0.000722364
0.17,0.0216218,-0.691432,0.0258621,2.25376,-7.09124e-10,0.00172922,0.00290472,0.000191034,0.0432705,0.0100572,0.50035,0.00645694,0.00818178,-0.000722856
0.172,0.0216218,-0.691459,0.0258165,2.25376,-5.21415e-10,-0.00232149,-0.00390037,0.000140466,0.0432575,0.0100408,0.500351,-0.00645624,-0.00818052,0.000722334
0.174,0.0216218,-0.691432,0.0258621,2.25376,-3.83393e-10,0.00188624,0.00316868,0.000103284,0.0432705,0.0100572,0.50035,0.00645637,0.00818106,-0.000722792
0.176,0.0216218,-0.691432,0.0258621,2.25376,-2.81907e-10,0.00138694,0.00232992,7.59439e-05,0.0432705,0.0100572,0.50035,0,0,0
0.178,0.0216218,-0.691432,0.0258621,2.25376,-2.07284e-10,0.00101981,0.00171317,5.58411e-05,0.0432705,0.0100572,0.50035,0,0,0
0.18,0.0216218,-0.691432,0.0258621,2.25376,-1.52415e-10,0.00074986,0.00125969,4.10596e-05,0.0432705,0.0100572,0.50035,0,0,0
0.182,0.0216218,-0.691432,0.0258621,2.25367,-1.1207e-10,0.000551368,0.00092624,-0.0112469,0.0432663,0.0100575,0.50038,-0.00205445,0.000167429,0.0153182
0.184,0.0216218,-0.691432,0.0258621,2.25376,-8.24043e-11,0.000405418,0.000681059,0.00301002,0.0432705,0.0100572,0.50035,0.00205364,-0.000167526,-0.015322
0.186,0.0216218,-0.691432,0.0258621,2.25376,-6.05914e-11,0.000298101,0.000500778,0.00221325,0.0432705,0.0100572,0.50035,0,0,0
0.188,0.0216218,-0.691459,0.0258165,2.25376,-4.45525e-11,-0.0033746,-0.00566935,0.00162739,0.0432575,0.0100408,0.500351,-0.00645771,-0.00818238,0.000722498
0.19,0.0216218,-0.691432,0.0258621,2.25376,-3.27592e-11,0.0011112,0.00186679,0.00119661,0.0432705,0.0100572,0.50035,0.00645512,0.00817947,-0.000722651
0.192,0.0216218,-0.691459,0.0258165,2.25376,-2.40876e-11,-0.00277629,-0.00466417,0.000879861,0.0432575,0.0100408,0.500351,-0.00645689,-0.00818135,0.000722407
0.194,0.0216218,-0.691432,0.0258621,2.25376,-1.77115e-11,0.0015522,0.00260768,0.000646957,0.0432705,0.0100572,0.50035,0.00645702,0.00818188,-0.000722865
0.196,0.0216218,-0.691432,0.0258621,2.25376,-1.30232e-11,0.00114132,0.00191741,0.000475704,0.0432705,0.0100572,0.50035,0,0,0
0.198,0.0216218,-0.691459,0.0258165,2.25376,-9.57586e-12,-0.0027545,-0.00462755,0.000349782,0.0432575,0.0100408,0.500351,-0.00645754,-0.00818217,0.000722479
0.2,0.0216218,-0.691459,0.0258165,2.25376,-7.04107e-12,-0.00202536,-0.00340261,0.000257193,0.0432575,0.0100408,0.500351,0,0,0
0.202,0.0216218,-0.691432,0.0258621,2.25376,-5.17726e-12,0.00210375,0.00353429,0.000189112,0.0432705,0.0100572,0.50035,0.00645595,0.00818053,-0.000722745
0.204,0.0216218,-0.691432,0.0258621,2.25367,-3.80681e-12,0.00154687,0.00259874,-0.0111395,0.0432663,0.0100575,0.50038,-0.00205471,0.00016745,0.0153202
0.206,0.0216218,-0.691432,0.0258621,2.25376,-2.79912e-12,0.00113741,0.00191084,0.00308763,0.0432705,0.0100572,0.50035,0.00205339,-0.000167505,-0.0153202
0.208,0.0216218,-0.691432,0.0258621,2.25376,-2.05818e-12,0.000836329,0.00140503,0.00227032,0.0432705,0.0100572,0.50035,0,0,0
0.21,0.0216218,-0.691432,0.0258621,2.25376,-1.51337e-12,0.000614948,0.00103311,0.00166935,0.0432705,0.0100572,0.50035,0,0,0
0.212,0.0216218,-0.691459,0.0258165,2.25367,-1.11277e-12,-0.00314117,-0.00527717,-0.0100516,0.0432534,0.0100412,0.500382,-0.0085125,-0.00801465,0.0160432
0.214,0.0216218,-0.691459,0.0258165,2.25376,-8.18213e-13,-0.00230969,-0.00388027,0.00388861,0.0432575,0.0100408,0.500351,0.00205398,-0.000167139,-0.0153216
0.216,0.0216218,-0.691459,0.0258165,2.25376,-6.01627e-13,-0.0016983,-0.00285314,0.00285927,0.0432575,0.0100408,0.500351,0,0,0
0.218,0.0216218,-0.691459,0.0258165,2.25376,-4.42373e-13,-0.00124875,-0.0020979,0.00210241,0.0432575,0.0100408,0.500351,0,0,0
0.22,0.0216218,-0.691486,0.0258621,2.25376,-3.25274e-13,-0.00451142,0.00449403,0.00154589,0.0432433,0.0100566,0.500352,-0.00712436,0.00788737,0.000457199
0.222,0.0216218,-0.691459,0.0258165,2.25376,-2.39172e-13,0.000276281,-0.00273264,0.00113668,0.0432575,0.0100408,0.500351,0.00712462,-0.007888,-0.000457662
0.224,0.0216218,-0.691459,0.0258165,2.25376,-1.75862e-13,0.000203148,-0.00200929,0.000835795,0.0432575,0.0100408,0.500351,0,0,0
0.226,0.0216218,-0.691459,0.0258165,2.25376,-1.2931e-13,0.000149373,-0.00147742,0.000614555,0.0432575,0.0100408,0.500351,0,0,0
0.228,0.0216218,-0.691432,0.0258621,2.25376,-9.5081e-14,0.00370504,0.0049536,0.000451879,0.0432705,0.0100572,0.50035,0.00645993,0.00818557,-0.000723191
0.23,0.0216218,-0.691432,0.0258621,2.25376,-6.99125e-14,0.00272429,0.00364235,0.000332264,0.0432705,0.0100572,0.50035,0,0,0
0.232,0.0216218,-0.691459,0.0258165,2.25376,-5.14063e-14,-0.00159187,-0.00336143,0.000244312,0.0432575,0.0100408,0.500351,-0.00645992,-0.00818518,0.000722745
0.234,0.0216218,-0.691432,0.0258621,2.25376,-3.77987e-14,0.00242126,0.0035625,0.000179641,0.0432705,0.0100572,0.50035,0.00645374,0.00817772,-0.000722497
0.236,0.0216218,-0.691432,0.0258621,2.25376,-2.77932e-14,0.00178034,0.00261948,0.000132089,0.0432705,0.0100572,0.50035,0,0,0
0.238,0.0216218,-0.691432,0.0258621,2.25376,-2.04362e-14,0.00130907,0.00192609,9.71242e-05,0.0432705,0.0100572,0.50035,0,0,0
0.24,0.0216218,-0.691432,0.0258621,2.25376,-1.50266e-14,0.000962554,0.00141624,7.14148e-05,0.0432705,0.0100572,0.50035,0,0,0
0.242,0.0216218,-0.691432,0.0258621,2.25376,-1.1049e-14,0.000707761,0.00104135,5.25109e-05,0.0432705,0.0100572,0.50035,0,0,0
0.244,0.0216218,-0.691432,0.0258621,2.25376,-8.12424e-15,0.000520412,0.000765702,3.8611e-05,0.0432705,0.0100572,0.50035,0,0,0
0.246,0.0216218,-0.691432,0.0258621,2.25367,-5.9737e-15,0.000382656,0.000563016,-0.0112514,0.0432663,0.0100575,0.50038,-0.00205494,0.000167468,0.0153218
0.248,0.0216218,-0.691432,0.0258621,2.25376,-4.39243e-15,0.000281365,0.000413983,0.00300445,0.0432705,0.0100572,0.50035,0.00205322,-0.000167492,-0.0153189
0.25,0.0216218,-0.691432,0.0258621,2.25376,-3.22973e-15,0.000206886,0.000304399,0.00220916,0.0432705,0.0100572,0.50035,0,0,0
0.252,0.0216218,-0.691432,0.0258621,2.25376,-2.3748e-15,0.000152122,0.000223823,0.00162438,0.0432705,0.0100572,0.50035,0,0,0
0.254,0.0216218,-0.691432,0.0258621,2.25376,-1.74618e-15,0.000111854,0.000164576,0.0011944,0.0432705,0.0100572,0.50035,0,0,0
0.256,0.0216218,-0.691459,0.0259077,2.25376,-1.28395e-15,-0.00351024,0.00615639,0.000878233,0.0432562,0.010073,0.500351,-0.00712318,0.00788575,0.000457057
0.258,0.0216218,-0.691432,0.0258621,2.25376,-9.44083e-16,0.00101346,-0.00151204,0.000645759,0.0432705,0.0100572,0.50035,0.00712692,-0.00789024,-0.000457743
0.26,0.0216218,-0.691459,0.0258165,2.25376,-6.94179e-16,-0.00284701,-0.0071467,0.000474823,0.0432575,0.0100408,0.500351,-0.00645486,-0.00817877,0.000722179
0.262,0.0216218,-0.691459,0.0258165,2.25376,-5.10426e-16,-0.00209339,-0.00525492,0.000349135,0.0432575,0.0100408,0.500351,0,0,0
0.264,0.0216218,-0.691432,0.0258621,2.25376,-3.75313e-16,0.00205348,0.00217187,0.000256717,0.0432705,0.0100572,0.50035,0.0064555,0.00817995,-0.000722694
0.266,0.0216218,-0.691432,0.0258621,2.25376,-2.75965e-16,0.00150991,0.00159697,0.000188762,0.0432705,0.0100572,0.50035,0,0,0
0.268,0.0216218,-0.691432,0.0258621,2.25376,-2.02916e-16,0.00111023,0.00117424,0.000138796,0.0432705,0.0100572,0.50035,0,0,0
0.27,0.0216218,-0.691459,0.0258165,2.25376,-1.49203e-16,-0.00277749,-0.00517421,0.000102056,0.0432575,0.0100408,0.500351,-0.00645777,-0.00818246,0.000722505
0.272,0.0216218,-0.691432,0.0258621,2.25376,-1.09708e-16,0.0015505,0.00223127,7.5041e-05,0.0432705,0.0100572,0.50035,0.00645555,0.00818002,-0.0007227
0.274,0.0216218,-0.691432,0.0258621,2.25376,-8.06676e-17,0.00114007,0.00164064,5.51772e-05,0.0432705,0.0100572,0.50035,0,0,0
0.276,0.0216218,-0.691432,0.0258621,2.25376,-5.93144e-17,0.000838288,0.00120635,4.05715e-05,0.0432705,0.0100572,0.50035,0,0,0
0.278,0.0216218,-0.691432,0.0258621,2.25376,-4.36135e-17,0.000616388,0.000887024,2.98319e-05,0.0432705,0.0100572,0.50035,0,0,0
0.28,0.0216218,-0.691459,0.0258165,2.25376,-3.20688e-17,-0.0031422,-0.00538808,2.19353e-05,0.0432575,0.0100408,0.500351,-0.00646063,-0.00818609,0.000722825
0.282,0.0216218,-0.691459,0.0259077,2.25376,-2.358e-17,-0.00231044,0.00810698,1.61289e-05,0.0432562,0.010073,0.500351,-0.000668278,0.0160625,-0.000265594
0.284,0.0216218,-0.691459,0.0259077,2.25376,-1.73382e-17,-0.00169885,0.00596101,1.18595e-05,0.0432562,0.010073,0.500351,0,0,0
0.286,0.0216218,-0.691432,0.0258621,2.25376,-1.27487e-17,0.0023429,-0.00165154,8.72019e-06,0.0432705,0.0100572,0.50035,0.00712202,-0.00788481,-0.000457428
0.288,0.0216218,-0.691432,0.0258621,2.25376,-9.37404e-18,0.00172272,-0.00121437,6.41191e-06,0.0432705,0.0100572,0.50035,0,0,0
0.29,0.0216218,-0.691459,0.0258165,2.25376,-6.89267e-18,-0.00232543,-0.00692769,4.71464e-06,0.0432575,0.0100408,0.500351,-0.00645472,-0.0081786,0.000722164
0.292,0.0216218,-0.691432,0.0258621,2.25376,-5.06814e-18,0.00188449,0.000944628,3.46664e-06,0.0432705,0.0100572,0.50035,0.00645842,0.00818366,-0.000723021
0.294,0.0216218,-0.691432,0.0258621,2.25376,-3.72658e-18,0.00138565,0.000694579,2.549e-06,0.0432705,0.0100572,0.50035,0,0,0
0.296,0.0216218,-0.691432,0.0258621,2.25376,-2.74013e-18,0.00101886,0.00051072,1.87427e-06,0.0432705,0.0100572,0.50035,0,0,0
0.298,0.0216218,-0.691432,0.0258621,2.25376,-2.0148e-18,0.000749164,0.000375529,1.37814e-06,0.0432705,0.0100572,0.50035,0,0,0
0.3,0.0216218,-0.691432,0.0258621,2.25367,-1.48147e-18,0.000550856,0.000276125,-0.0112852,0.0432663,0.0100575,0.50038,-0.00205611,0.000167564,0.0153306
0.302,0.0216218,-0.691432,0.0258621,2.25376,-1.08932e-18,0.000405041,0.000203033,0.00297696,0.0432705,0.0100572,0.50035,0.00205274,-0.000167453,-0.0153154
0.304,0.0216218,-0.691432,0.0258621,2.25376,-8.00968e-19,0.000297824,0.000149289,0.00218894,0.0432705,0.0100572,0.50035,0,0,0
0.306,0.0216218,-0.691432,0.0258621,2.25376,-5.88947e-19,0.000218989,0.000109771,0.00160951,0.0432705,0.0100572,0.50035,0,0,0
0.308,0.0216218,-0.691432,0.0258621,2.25376,-4.3305e-19,0.000161021,8.07141e-05,0.00118347,0.0432705,0.0100572,0.50035,0,0,0
0.31,0.0216218,-0.691459,0.0258165,2.25376,-3.18419e-19,-0.00347532,-0.00597809,0.000870195,0.0432575,0.0100408,0.500351,-0.00645758,-0.00818221,0.000722483
0.312,0.0216218,-0.691432,0.0258621,2.25376,-2.34131e-19,0.00103856,0.00164216,0.000639849,0.0432705,0.0100572,0.50035,0.00645767,0.0081827,-0.000722937
0.314,0.0216218,-0.691459,0.0258165,2.25376,-1.72155e-19,-0.00282849,-0.00482732,0.000470477,0.0432575,0.0100408,0.500351,-0.00645473,-0.00817861,0.000722165
0.316,0.0216218,-0.691432,0.0258621,2.25376,-1.26585e-19,0.00151324,0.00248676,0.000345939,0.0432705,0.0100572,0.50035,0.006456,0.00818058,-0.00072275
0.318,0.0216218,-0.691432,0.0258621,2.25376,-9.30771e-20,0.00111268,0.0018285,0.000254367,0.0432705,0.0100572,0.50035,0,0,0
0.32,0.0216218,-0.691432,0.0258621,2.25376,-6.84391e-20,0.000818144,0.00134448,0.000187035,0.0432705,0.0100572,0.50035,0,0,0
0.322,0.0216218,-0.691432,0.0258621,2.25376,-5.03229e-20,0.000601576,0.00098859,0.000137525,0.0432705,0.0100572,0.50035,0,0,0
0.324,0.0216218,-0.691432,0.0258621,2.25376,-3.70021e-20,0.000442335,0.000726905,0.000101122,0.0432705,0.0100572,0.50035,0,0,0
0.326,0.0216218,-0.691432,0.0258621,2.25376,-2.72074e-20,0.000325247,0.000534489,7.43542e-05,0.0432705,0.0100572,0.50035,0,0,0
