0.00792,0.0066527,-0.7,0.025621,2.25376,0.839962,0,0,0,0.0326884,-0.700174,0.0259533,2.27055,0.464162,0.00279694,0.000564302,0.134038,1.57647,-0.175768,-0.193328,-3.79716
0.00828,0.00695509,-0.7,0.025621,2.25376,0.839959,0,0,0,0.0335284,-0.700201,0.0259077,2.27072,0.452496,-0.00153742,-0.00562297,0.121119,1.9,0.290443,-0.13241,-3.7201
0.008648,0.00726419,-0.7,0.025621,2.25376,0.839955,0,0,0,0.034332,-0.700228,0.0259533,2.27089,0.439087,-0.00472458,0.00190359,0.111622,2.34629,0.401168,-0.205218,-3.67622
0.009024,0.00758001,-0.7,0.025621,2.25376,0.839951,0,0,0,0.0352816,-0.700201,0.0259077,2.27097,0.448585,0.0001207,-0.00463932,0.0933579,1.5435,-0.00286029,-0.13711,-3.5773
0.009408,0.00790255,-0.7,0.025621,2.25376,0.839946,0,0,0,0.0360851,-0.700201,0.0259077,2.27131,0.436112,8.87503e-05,-0.00341126,0.11373,1.96574,0.00221441,-0.143929,-3.75099
0.0098,0.00823181,-0.7,0.025621,2.25376,0.839942,0,0,0,0.0369982,-0.700174,0.0259533,2.27166,0.441593,0.00366084,0.00353229,0.128769,1.38364,-0.204645,-0.211502,-3.89726
0.0102,0.00856779,-0.7,0.025621,2.25376,0.839937,0,0,0,0.0377651,-0.700201,0.0259077,2.27191,0.426182,-0.000900439,-0.00343767,0.12851,1.98985,0.251068,-0.146138,-3.91929
0.010608,0.00891048,-0.7,0.025621,2.25376,0.839932,0,0,0,0.0385321,-0.700201,0.0259077,2.27208,0.414869,-0.000662087,-0.0025277,0.117048,2.36482,0.233008,-0.151177,-3.8649
0.011024,0.00925989,-0.7,0.025621,2.25376,0.839927,0,0,0,0.0394087,-0.700201,0.0259077,2.27217,0.421025,-0.000486829,-0.0018586,0.0973401,1.79236,0.220191,-0.154222,-3.75335
0.011448,0.00961602,-0.7,0.025621,2.25376,0.839921,0,0,0,0.0401757,-0.700201,0.0259077,2.27225,0.411126,-0.000357962,-0.00136662,0.0828568,2.11951,0.206012,-0.157477,-3.68131
0.01188,0.00997886,-0.7,0.025621,2.25376,0.839915,0,0,0,0.0409792,-0.700201,0.0259077,2.27234,0.408659,-0.000263208,-0.00100487,0.0722048,2.03563,0.194212,-0.159851,-3.63571
0.01232,0.0103484,-0.7,0.025621,2.25376,0.839908,0,0,0,0.0418192,-0.700174,0.0259533,2.27259,0.411645,0.0033992,0.00529691,0.0869234,1.64082,-0.19945,-0.223535,-3.75464
0.012768,0.0107247,-0.7,0.025621,2.25376,0.839901,0,0,0,0.0426228,-0.700201,0.0259077,2.27285,0.409042,-0.00109447,-0.00214292,0.0977566,1.54203,0.261956,-0.155066,-3.84158
0.013224,0.0111077,-0.7,0.025621,2.25376,0.839894,0,0,0,0.0433897,-0.700201,0.0259077,2.27302,0.402309,-0.000804754,-0.00157567,0.0944449,1.72766,0.243023,-0.158369,-3.84422
0.013688,0.0114974,-0.7,0.025621,2.25376,0.839887,0,0,0,0.0441933,-0.700174,0.0258621,2.27319,0.402145,0.00300105,-0.00719444,0.0919994,1.50394,-0.192083,-0.114792,-3.85874
0.01416,0.0118938,-0.7,0.025621,2.25376,0.839879,0,0,0,0.0449602,-0.700174,0.0258621,2.27327,0.397264,0.00220665,-0.00529003,0.0789322,1.59127,-0.165147,-0.125133,-3.79847
0.01464,0.012297,-0.7,0.025621,2.25376,0.83987,0,0,0,0.0457272,-0.700174,0.0258621,2.27327,0.393566,0.00162254,-0.00388973,0.0580384,1.61137,-0.140241,-0.13229,-3.69639
0.015128,0.0127068,-0.7,0.025621,2.25376,0.839862,0,0,0,0.0465673,-0.700174,0.0258621,2.27336,0.400574,0.00119304,-0.00286009,0.0539551,0.916295,-0.117734,-0.136913,-3.68922
0.015624,0.0131234,-0.7,0.025621,2.25376,0.839852,0,0,0,0.0472612,-0.700174,0.0258621,2.27353,0.38638,0.000877237,-0.00210301,0.0622302,1.65112,-0.102026,-0.141472,-3.74834
0.016128,0.0135467,-0.7,0.025621,2.25376,0.839843,0,0,0,0.0479917,-0.700201,0.0259077,2.2737,0.380771,-0.00294795,0.00448986,0.0683134,1.83492,0.33666,-0.210153,-3.79207
0.01664,0.0139767,-0.7,0.025621,2.25376,0.839833,0,0,0,0.0487222,-0.700174,0.0258621,2.27379,0.376654,0.00142563,-0.00273527,0.0615092,1.89627,-0.133987,-0.139492,-3.77868
0.01716,0.0144134,-0.7,0.025621,2.25376,0.839822,0,0,0,0.0494891,-0.700174,0.0258621,2.27387,0.378488,0.00104826,-0.00201123,0.0565092,1.60304,-0.113214,-0.142991,-3.76713
0.017688,0.0148568,-0.7,0.025621,2.25376,0.839811,0,0,0,0.0502561,-0.700174,0.0258621,2.27396,0.379808,0.000770779,-0.00147885,0.0528295,1.32791,-0.0947243,-0.145757,-3.76214
0.018224,0.0153069,-0.7,0.025621,2.25376,0.839799,0,0,0,0.0510231,-0.700174,0.0258621,2.27396,0.380795,0.00056675,-0.00108739,0.0388453,1.06766,-0.0768362,-0.148024,-3.70672
0.018768,0.0157638,-0.7,0.025621,2.25376,0.839787,0,0,0,0.0517171,-0.700201,0.0259077,2.27404,0.37182,-0.00317581,0.0052359,0.0398393,1.52994,0.345312,-0.215292,-3.71497
0.01932,0.0162273,-0.7,0.025621,2.25376,0.839774,0,0,0,0.0523745,-0.700201,0.0259077,2.27404,0.360414,-0.00233515,0.00384993,0.0292936,2.11433,0.317804,-0.209507,-3.67862
0.01988,0.0166976,-0.7,0.025621,2.25376,0.839761,0,0,0,0.053105,-0.700174,0.0258621,2.27413,0.361682,0.0018761,-0.00320561,0.0328178,1.88098,-0.152649,-0.139343,-3.70906
0.020448,0.0171746,-0.7,0.025621,2.25376,0.839747,0,0,0,0.0537989,-0.700174,0.0258621,2.27413,0.357798,0.00137949,-0.00235707,0.0241307,1.99566,-0.129637,-0.143628,-3.68065
0.021024,0.0176583,-0.7,0.025621,2.25376,0.839733,0,0,0,0.0544198,-0.700174,0.0258621,2.27421,0.345293,0.00101433,-0.00173314,0.0290264,2.62561,-0.11246,-0.147417,-3.70704
0.021608,0.0181487,-0.7,0.025621,2.25376,0.839718,0,0,0,0.0550772,-0.700174,0.0258621,2.27421,0.340887,0.00074583,-0.00127437,0.021343,2.77751,-0.0939989,-0.15013,-3.683
0.0222,0.0186458,-0.7,0.025621,2.25376,0.839702,0,0,0,0.0558077,-0.700201,0.0259077,2.27421,0.347333,-0.00304504,0.00509994,0.0156934,2.33625,0.341995,-0.21687,-3.66012
0.0228,0.0191496,-0.7,0.025621,2.25376,0.839686,0,0,0,0.0565016,-0.700174,0.0258621,2.27421,0.347238,0.00135442,-0.00228698,0.0115392,2.22541,-0.126997,-0.145051,-3.65623
0.023408,0.0196601,-0.7,0.025621,2.25376,0.839669,0,0,0,0.0572321,-0.700201,0.0259077,2.27421,0.351967,-0.00259622,0.00435314,0.00848473,1.84085,0.330377,-0.213301,-3.64084
0.024024,0.0201774,-0.7,0.025621,2.25376,0.839651,0,0,0,0.0578165,-0.700201,0.0259077,2.27421,0.336159,-0.00190898,0.00320084,0.00623877,2.70874,0.30394,-0.208906,-3.63498
0.024648,0.0207013,-0.7,0.025621,2.25376,0.839633,0,0,0,0.0584739,-0.700201,0.0259077,2.2743,0.334206,-0.00140366,0.00235356,0.015869,2.74748,0.278266,-0.205196,-3.67289
0.02528,0.0212319,-0.7,0.025621,2.25376,0.839614,0,0,0,0.0591678,-0.700174,0.0258621,2.27421,0.337577,0.00256095,-0.00430578,0.000390195,2.46941,-0.169993,-0.136635,-3.61707
0.02592,0.0217693,-0.7,0.025621,2.25376,0.839594,0,0,0,0.0597887,-0.700174,0.0258621,2.27421,0.330383,0.00188305,-0.00316601,0.000286908,2.81414,-0.145629,-0.142386,-3.61527
0.026568,0.0223133,-0.7,0.025621,2.25376,0.839573,0,0,0,0.0604096,-0.700174,0.0258621,2.27421,0.325111,0.0013846,-0.00232795,0.000210962,3.04594,-0.123848,-0.146593,-3.61364
0.027224,0.0228641,-0.7,0.025621,2.25376,0.839552,0,0,0,0.0611036,-0.700174,0.0258621,2.27413,0.330902,0.00101809,-0.00171173,-0.0111247,2.68435,-0.0904245,-0.149293,-3.53683
0.027888,0.0234215,-0.7,0.025621,2.25376,0.83953,0,0,0,0.061761,-0.700201,0.0259077,2.27421,0.330305,-0.00284408,0.00477707,0.00309709,2.68546,0.338197,-0.217029,-3.62449
0.02856,0.0239857,-0.7,0.025621,2.25376,0.839507,0,0,0,0.0623819,-0.700201,0.0259077,2.27421,0.32506,-0.00209124,0.00351255,0.00227727,2.93061,0.312026,-0.211427,-3.62165
0.02924,0.0245566,-0.7,0.025621,2.25376,0.839483,0,0,0,0.0630758,-0.700201,0.0259077,2.27421,0.330885,-0.00153767,0.00258276,0.00167446,2.56298,0.290232,-0.206893,-3.6192
0.029928,0.0251341,-0.7,0.025621,2.25376,0.839458,0,0,0,0.0637332,-0.700174,0.0258621,2.27421,0.330284,0.00246172,-0.00413607,0.00123122,2.53768,-0.169129,-0.13823,-3.62398
0.030624,0.0257184,-0.7,0.025621,2.25376,0.839433,0,0,0,0.0643541,-0.700174,0.0258621,2.27413,0.325067,0.00181009,-0.00304123,-0.0103786,2.7995,-0.130376,-0.143604,-3.53946
0.031328,0.0263093,-0.7,0.025621,2.25376,0.839406,0,0,0,0.0650481,-0.700174,0.0258621,2.27421,0.330835,0.00133095,-0.0022362,0.00364421,2.43672,-0.124743,-0.147053,-3.6337
0.03204,0.026907,-0.7,0.025621,2.25376,0.839379,0,0,0,0.0657055,-0.700201,0.0259077,2.27421,0.330292,-0.00261557,0.00439399,0.00267956,2.45338,0.331055,-0.215445,-3.62301
0.03276,0.0275113,-0.7,0.025621,2.25376,0.839351,0,0,0,0.0663629,-0.700228,0.0259533,2.27413,0.329815,-0.00551419,0.00926372,-0.00930143,2.4549,0.434287,-0.256642,-3.53373
0.033488,0.0281223,-0.7,0.025621,2.25376,0.839322,0,0,0,0.0670569,-0.700201,0.0259077,2.27413,0.334411,-0.000459029,0.000771083,-0.00683929,2.13467,0.23528,-0.197535,-3.5434
0.034224,0.0287401,-0.7,0.025621,2.25376,0.839292,0,0,0,0.0676778,-0.700201,0.0259077,2.27413,0.328051,-0.000337521,0.000566973,-0.00502889,2.49909,0.220119,-0.19642,-3.5489
0.034968,0.0293645,-0.7,0.025621,2.25376,0.839261,0,0,0,0.0682987,-0.700201,0.0259077,2.27421,0.32341,-0.000248177,0.000416892,0.00758412,2.75171,0.190597,-0.195392,-3.64054
0.03572,0.0299956,-0.7,0.025621,2.25376,0.839228,0,0,0,0.0689926,-0.700201,0.0259077,2.27421,0.329617,-0.000182483,0.000306538,0.00557656,2.37587,0.181322,-0.193946,-3.635
0.03648,0.0306334,-0.7,0.025621,2.25376,0.839195,0,0,0,0.0696135,-0.700174,0.0258621,2.27413,0.324572,0.00346049,-0.00581364,-0.00718285,2.64805,-0.187344,-0.130537,-3.54903
0.037248,0.0312779,-0.7,0.025621,2.25376,0.839161,0,0,0,0.0702344,-0.700201,0.0259077,2.27413,0.320802,-0.00104754,0.00175984,-0.00528151,2.87493,0.276913,-0.203705,-3.54722
0.038024,0.0319291,-0.7,0.025621,2.25376,0.839126,0,0,0,0.0709649,-0.700255,0.0259077,2.27413,0.332597,-0.00795955,0.001294,-0.00388346,2.17807,0.491985,-0.201452,-3.54876
0.038808,0.0325869,-0.7,0.025621,2.25376,0.839089,0,0,0,0.0716223,-0.700201,0.0259077,2.27413,0.331332,0.0013147,0.000951473,-0.00285549,2.24875,-0.100145,-0.197487,-3.5614
0.0396,0.0332515,-0.7,0.025621,2.25376,0.839052,0,0,0,0.0722432,-0.700201,0.0259077,2.27413,0.326005,0.000966693,0.000699612,-0.00209962,2.57137,-0.0821587,-0.196237,-3.56421
0.0404,0.0339227,-0.7,0.025621,2.25376,0.839013,0,0,0,0.0729371,-0.700174,0.0258621,2.27413,0.331529,0.00430317,-0.00552075,-0.00154384,2.22663,-0.212431,-0.131432,-3.56873
0.041208,0.0346006,-0.7,0.025621,2.25376,0.838973,0,0,0,0.073558,-0.700174,0.0258621,2.27413,0.325932,0.0031641,-0.00405938,-0.00113518,2.57236,-0.182466,-0.138733,-3.57064
0.042024,0.0352852,-0.7,0.025621,2.25376,0.838932,0,0,0,0.0741789,-0.700201,0.0259077,2.27413,0.321854,-0.00126778,0.00305362,-0.000834688,2.83671,0.285685,-0.209439,-3.56538
0.042848,0.0359765,-0.7,0.025621,2.25376,0.83889,0,0,0,0.0748363,-0.700228,0.0258621,2.27421,0.323657,-0.00452508,-0.00379074,0.0106639,2.73812,0.388159,-0.142129,-3.64591
0.04368,0.0366744,-0.7,0.025621,2.25376,0.838846,0,0,0,0.0754938,-0.700201,0.0259077,2.27421,0.325,0.00026637,0.00324999,0.00784114,2.69986,-0.0348726,-0.208868,-3.64492
0.04452,0.037379,-0.7,0.025621,2.25376,0.838802,0,0,0,0.0761512,-0.700201,0.0259077,2.27413,0.325974,0.00019586,0.0023897,-0.00551265,2.66601,-0.00656825,-0.204921,-3.55114
0.045368,0.0380903,-0.7,0.025621,2.25376,0.838755,0,0,0,0.0768451,-0.700174,0.0258621,2.27413,0.331577,0.00373915,-0.00428268,-0.00405342,2.34231,-0.195568,-0.137062,-3.55848
0.046224,0.0388083,-0.7,0.025621,2.25376,0.838708,0,0,0,0.077466,-0.700174,0.0258621,2.27421,0.325939,0.00274937,-0.00314903,0.00829265,2.69981,-0.183516,-0.142567,-3.64834
0.047088,0.0395329,-0.7,0.025621,2.25376,0.838659,0,0,0,0.0781235,-0.700201,0.0259077,2.27421,0.32669,-0.00157253,0.00372266,0.00609754,2.70652,0.288486,-0.211883,-3.6348
0.04796,0.0402642,-0.7,0.025621,2.25376,0.838609,0,0,0,0.0787809,-0.700201,0.0259077,2.27421,0.327232,-0.00115627,0.00273725,0.00448348,2.70836,0.268579,-0.207251,-3.63026
0.04884,0.0410021,-0.7,0.025621,2.25376,0.838558,0,0,0,0.0794018,-0.700201,0.0259077,2.27421,0.322818,-0.0008502,0.00201269,0.00329668,2.98599,0.25015,-0.204021,-3.62657
0.049728,0.0417467,-0.7,0.025621,2.25376,0.838505,0,0,0,0.0800227,-0.700174,0.0259533,2.27421,0.319531,0.00296768,0.00751586,0.00242403,3.2008,-0.185796,-0.244378,-3.6301
0.050624,0.042498,-0.7,0.025621,2.25376,0.838451,0,0,0,0.0807166,-0.700147,0.0259077,2.27421,0.326779,0.0057749,-0.00050949,0.00178237,2.84595,-0.265978,-0.170693,-3.62823
0.051528,0.0432559,-0.7,0.025621,2.25376,0.838395,0,0,0,0.081374,-0.700174,0.0258621,2.27421,0.327305,0.000652231,-0.00641257,0.00131057,2.8556,-0.0815587,-0.126769,-3.62306
0.05244,0.0440205,-0.7,0.025621,2.25376,0.838337,0,0,0,0.0819949,-0.700201,0.0259077,2.27421,0.322847,-0.00311398,0.00132205,0.000963654,3.1537,0.347317,-0.200601,-3.61412
0.05336,0.0447918,-0.7,0.025621,2.25376,0.838279,0,0,0,0.0827254,-0.700201,0.0259077,2.27421,0.334059,-0.00228969,0.000972097,0.000708569,2.59617,0.32212,-0.197901,-3.61256
0.054288,0.0455697,-0.7,0.025621,2.25376,0.838218,0,0,0,0.0833463,-0.700201,0.0259077,2.27421,0.327821,-0.0016836,0.000714777,0.000521007,2.98661,0.297775,-0.196435,-3.61117
0.055224,0.0463542,-0.7,0.025621,2.25376,0.838156,0,0,0,0.0839672,-0.700174,0.0259533,2.27421,0.323221,0.00235539,0.00656236,0.000383093,3.27855,-0.162395,-0.238599,-3.61687
0.056168,0.0471454,-0.7,0.025621,2.25376,0.838093,0,0,0,0.0846611,-0.700147,0.0259077,2.27421,0.3295,0.00532499,-0.0012111,0.000281686,2.99681,-0.253247,-0.165488,-3.61664
0.05712,0.0479432,-0.7,0.025621,2.25376,0.838027,0,0,0,0.0852455,-0.700147,0.0259077,2.2743,0.319596,0.00391543,-0.000890518,0.0114825,3.53968,-0.22738,-0.167788,-3.66876
0.05808,0.0487477,-0.7,0.025621,2.25376,0.837961,0,0,0,0.0859029,-0.700174,0.0258621,2.27421,0.322031,-0.000715327,-0.00669325,-0.00283918,3.47971,0.242046,-0.125921,-3.56703
0.059048,0.0495588,-0.7,0.025621,2.25376,0.837892,0,0,0,0.0865969,-0.700201,0.0259077,2.27421,0.328623,-0.00411896,0.0011147,-0.00208763,3.2407,0.386305,-0.198391,-3.56808
0.060024,0.0503766,-0.7,0.025621,2.25376,0.837822,0,0,0,0.0871812,-0.700201,0.0259077,2.27421,0.318991,-0.00302865,0.000819632,-0.00153502,3.74806,0.353905,-0.196903,-3.57123
0.061008,0.051201,-0.7,0.025621,2.25376,0.83775,0,0,0,0.0878387,-0.700174,0.0259533,2.27421,0.321537,0.00136532,0.00663768,-0.00112869,3.70268,-0.113706,-0.238343,-3.58097
0.062,0.052032,-0.7,0.025621,2.25376,0.837676,0,0,0,0.0885326,-0.700174,0.0259533,2.27421,0.328294,0.00100391,0.00488064,-0.000829921,3.45807,-0.0938298,-0.229233,-3.58274
0.063,0.0528696,-0.7,0.025621,2.25376,0.837601,0,0,0,0.0891535,-0.700147,0.0259077,2.27421,0.323558,0.00433102,-0.00244727,-0.000610236,3.71742,-0.223672,-0.158861,-3.5864
0.064008,0.0537139,-0.7,0.025621,2.25376,0.837523,0,0,0,0.0897744,-0.700174,0.0259533,2.27421,0.320097,-0.00040923,0.00423812,-0.000448703,3.94742,0.214067,-0.227486,-3.58124
0.065024,0.0545648,-0.7,0.025621,2.25376,0.837444,0,0,0,0.0905049,-0.700201,0.0259077,2.27421,0.332017,-0.00389328,-0.00291892,-0.000329929,3.477,0.376469,-0.15814,-3.58033
0.066048,0.0554223,-0.7,0.025621,2.25376,0.837363,0,0,0,0.0911623,-0.700201,0.0259077,2.27421,0.331169,-0.00286271,-0.00214626,-0.000242595,3.58348,0.346385,-0.161409,-3.58211
0.06708,0.0562864,-0.7,0.025621,2.25376,0.83728,0,0,0,0.0917832,-0.700147,0.0259077,2.27421,0.325653,0.00507909,-0.00157813,-0.000178378,3.88809,-0.242596,-0.162038,-3.59237
0.06812,0.0571571,-0.7,0.025621,2.25376,0.837195,0,0,0,0.0925137,-0.70012,0.0259533,2.27421,0.336148,0.00732867,0.0048776,-0.000131161,3.51961,-0.295584,-0.227089,-3.59408
0.069168,0.0580344,-0.7,0.025621,2.25376,0.837108,0,0,0,0.0931711,-0.700147,0.0259077,2.27421,0.334173,0.00179557,-0.00245003,-9.64416e-05,3.66028,-0.144939,-0.157496,-3.59299
